id	policy_loss	critic_loss	performance	generalization
874	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8112954909502802	0.4558676201399917
875	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8409061686318475	0.41458570082940277
876	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8407747266673262	0.42103152547251615
877	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.840654264651517	0.4245814871829285
878	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8401323418216388	0.4270352427924887
879	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8397870982072402	0.4276185374860806
880	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8394886549918448	0.4283756662011061
881	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8385803846945795	0.4286709934776027
882	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(state)|a)) * gamma)), v(state, action)])	0.8383007758229507	0.4286723560402484
883	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8382689355943711	0.43000837187694674
884	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8376878729353774	0.4318742345855108
885	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8374264563120957	0.4321583359656471
886	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8366918773805553	0.43375927495328054
887	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.835685196211553	0.43474397991488517
888	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8352864851526638	0.4398696784204454
889	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8349788943066804	0.4403043431695743
890	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8331678437813823	0.4413767329542765
891	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8316974877412695	0.4419593678764631
892	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8314535254861931	0.4432074950417981
893	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8310010752350359	0.4457352862262636
894	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8308335366087621	0.4468720463496568
895	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8305003991714022	0.44703190348947286
896	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8299321261786186	0.4491717075110698
897	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8297147095676553	0.4499152380364913
898	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8295691249091159	0.4503235191438677
899	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8287026153250067	0.45057395295666935
900	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8281446053059446	0.4509271856743424
901	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.824099921941864	0.45188030919993527
902	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8223453830877537	0.453110431202579
903	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8211900830650405	0.4536140967769171
904	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8211869985842332	0.4540131301209649
905	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.820653886124038	0.45478513416967176
906	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8203901341139704	0.4547863184033013
907	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8172804677156695	0.45480937138552396
908	mean((logprob((pi(state)|a)|pi(state)) - v(state, (pi(state)|a))))	mean(L2[(reward + max(((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma), KL(pi(next_state), pi(next_state)), reward)), v(state, action)])	0.808449772520112	0.45568237123504907
909	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8407805482202513	0.4037745635672484
910	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8407769647416744	0.40672555269724175
911	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.840667454358596	0.412677254215323
912	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8403663232881619	0.4177081169649405
913	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8400671580675572	0.42126374515498854
914	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.839695627059515	0.4221136293308383
915	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8395539891286475	0.426275000926192
916	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8382652797934762	0.4275822083190333
917	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8376832969749378	0.43033246864871283
918	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8366022720749422	0.4325364187863252
919	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8359832559627014	0.4333643789003844
920	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8351603940489414	0.43566784270299547
921	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.834955779067426	0.4396307780870371
922	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8330063693501661	0.4412685214380112
923	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8314336996097929	0.4416683314604528
924	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8310693251260536	0.4423287518195507
925	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8307651985637238	0.44648712532637486
926	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - sin(logprob((pi(state)|a)|pi(state)))) * gamma)), v(state, action)])	0.8302918846747994	0.4467073551922865
927	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.8297762957146652	0.44695558490367504
928	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8296848210805344	0.4477945081158512
929	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8295286357111312	0.44998977624020275
930	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.8283486110311873	0.45008221058633907
931	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8267142657845769	0.45060516786814897
932	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8249330040901047	0.4506384578123287
933	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.823819624586084	0.45171229857819417
934	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8219890292511027	0.45213368608861854
935	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8206983035960782	0.4527452877613609
936	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8201346006940802	0.4543765418393521
937	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8194096326311645	0.4545041822596255
938	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.805162360196279	0.4553916466926529
939	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8401323600691547	0.41292472821217
940	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8400513816694077	0.41414007807977526
941	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8392133800916056	0.4155168985080298
942	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8389238610499494	0.42621770441758255
943	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(state)|a)) * gamma)), v(state, action)])	0.8373342222056492	0.4296458060901636
944	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8358609729850576	0.43298996539639034
945	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.834860748969609	0.435284841300679
